Timestamp,Platform,Product,User,Category,Rating,Review,Sentiment,SentimentScore,Summary,Keywords
2025-05-06 00:44:20.021343,Amazon India,Hat,user_250,Women's Ethnic,1,Arrived two days late.,Neutral,0.0,Arrived two days late.,"Arrived, late, days"
2025-05-20 04:44:20.021343,Amazon India,Sneakers,user_60,Footwear,1,Fabric tore within two wears.,Neutral,0.0,Fabric tore within two wears.,"Fabric, wears, tore"
2025-05-07 09:44:20.021343,Flipkart,Wallet,user_98,Men's Casual,3,Material has a weird smell.,Negative,-0.1779,Material has a weird smell.,"Material, smell, weird"
2025-05-03 12:44:20.021343,AJIO,Handbag,user_154,Footwear,3,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-02 12:44:20.021343,Amazon India,Jacket,user_24,Accessories,4,Prints started fading instantly.,Neutral,0.0,Prints started fading instantly.,"Prints, instantly, started, fading"
2025-05-21 14:44:20.021343,AJIO,Sneakers,user_381,Accessories,5,Cheap finish on sleeves.,Neutral,0.0,Cheap finish on sleeves.,"Cheap, sleeves, finish"
2025-05-21 14:44:20.021343,Amazon India,Dress,user_344,Kidswear,1,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-14 03:44:20.021343,Flipkart,Sneakers,user_14,Footwear,4,Got stains on the product.,Neutral,0.0,Got stains on the product.,"product, stains"
2025-05-13 10:44:20.021343,AJIO,Jacket,user_488,Footwear,5,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
2025-05-27 09:44:20.021343,AJIO,Hat,user_337,Kidswear,1,Very comfortable and true to size.,Positive,0.7688,Very comfortable and true to size.,"size, comfortable, true"
2025-05-18 17:44:20.021343,Myntra,Sneakers,user_94,Kidswear,1,Too tight around the shoulders.,Neutral,0.0,Too tight around the shoulders.,"shoulders, tight"
2025-04-28 11:44:20.021343,Amazon India,Dress,user_443,Footwear,4,Trendy color and awesome comfort.,Positive,0.765,Trendy color and awesome comfort.,"Trendy, comfort, color, awesome"
2025-04-29 04:44:20.021343,Myntra,Handbag,user_51,Women's Ethnic,3,Excellent customer service experience.,Positive,0.5719,Excellent customer service experience.,"Excellent, experience, customer, service"
2025-05-05 18:44:20.021343,AJIO,Jeans,user_396,Accessories,5,"Top-notch quality, highly recommended.",Positive,0.2716,"Top-notch quality, highly recommended.","Top-notch, quality, highly, recommended"
2025-05-01 04:44:20.021343,Amazon India,Handbag,user_390,Women's Ethnic,4,Excellent customer service experience.,Positive,0.5719,Excellent customer service experience.,"Excellent, experience, customer, service"
2025-05-03 05:44:20.021343,Flipkart,Handbag,user_488,Kidswear,5,Great value for money!,Positive,0.7777,Great value for money!,"Great, money"
2025-05-02 11:44:20.021343,Flipkart,T-Shirt,user_474,Men's Casual,2,Too tight around the shoulders.,Neutral,0.0,Too tight around the shoulders.,"shoulders, tight"
2025-05-05 06:44:20.021343,Flipkart,Handbag,user_219,Footwear,3,Very comfortable and true to size.,Positive,0.7688,Very comfortable and true to size.,"size, comfortable, true"
2025-05-27 12:44:20.021343,AJIO,Watch,user_16,Women's Ethnic,4,Slightly large but wearable.,Neutral,0.0,Slightly large but wearable.,"Slightly, wearable, large"
2025-05-02 22:44:20.021343,Amazon India,Wallet,user_217,Accessories,2,Box was torn on arrival.,Negative,-0.25,Box was torn on arrival.,"Box, arrival, torn"
2025-05-16 23:44:20.021343,Flipkart,T-Shirt,user_419,Footwear,2,Good customer support!,Positive,0.7088,Good customer support!,"Good, support, customer"
2025-05-12 03:44:20.021343,Amazon India,Sneakers,user_120,Footwear,3,Love the design and fabric combo.,Positive,0.6369,Love the design and fabric combo.,"Love, combo, design, fabric"
2025-05-25 04:44:20.021343,Flipkart,Hat,user_255,Women's Ethnic,4,Material feels premium and soft.,Neutral,0.0,Material feels premium and soft.,"Material, soft, feels, premium"
2025-05-19 02:44:20.021343,Amazon India,Jacket,user_332,Footwear,2,Too expensive for what it offers.,Neutral,0.0,Too expensive for what it offers.,"offers, expensive"
2025-05-07 16:44:20.021343,Amazon India,Jacket,user_231,Men's Casual,2,Looks great but not comfortable.,Negative,-0.2507,Looks great but not comfortable.,"comfortable, great"
2025-05-15 07:44:20.021343,AJIO,Jeans,user_137,Men's Casual,3,Easy returns process.,Positive,0.4404,Easy returns process.,"Easy, process, returns"
2025-05-18 20:44:20.021343,Myntra,Dress,user_354,Footwear,5,Colors fade after one wash.,Neutral,0.0,Colors fade after one wash.,"Colors, wash, fade"
2025-05-04 05:44:20.021343,Flipkart,Jacket,user_477,Women's Ethnic,5,Good stitching overall.,Positive,0.4404,Good stitching overall.,"Good, stitching"
2025-05-17 04:44:20.021343,Myntra,Jeans,user_343,Men's Casual,1,"Fit was perfect, really impressed!",Positive,0.8716,"Fit was perfect, really impressed!","Fit, perfect, impressed"
2025-05-17 03:44:20.021343,AJIO,T-Shirt,user_104,Footwear,3,Excellent stitching and perfect size.,Positive,0.8126,Excellent stitching and perfect size.,"Excellent, size, stitching, perfect"
2025-05-18 20:44:20.021343,Myntra,Sunglasses,user_132,Kidswear,4,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-12 12:44:20.021343,Flipkart,Hat,user_175,Accessories,1,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-20 23:44:20.021343,Amazon India,Sneakers,user_253,Men's Casual,1,"Fast shipping, will buy again.",Neutral,0.0,"Fast shipping, will buy again.","Fast, shipping, buy"
2025-05-04 14:44:20.021343,Myntra,Jeans,user_280,Footwear,3,"Elegant fit, compliments every time.",Positive,0.8074,"Elegant fit, compliments every time.","Elegant, fit, compliments, time"
2025-05-25 22:44:20.021343,Flipkart,Wallet,user_307,Accessories,2,Threads came out after one wear.,Neutral,0.0,Threads came out after one wear.,"Threads, wear"
2025-05-13 22:44:20.021343,AJIO,Watch,user_95,Accessories,5,Arrived two days late.,Neutral,0.0,Arrived two days late.,"Arrived, late, days"
2025-05-18 01:44:20.021343,Flipkart,Wallet,user_197,Kidswear,5,Wrong item sent.,Negative,-0.4767,Wrong item sent.,"Wrong, item"
2025-05-20 06:44:20.021343,Myntra,Watch,user_329,Men's Casual,2,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-05-15 06:44:20.021343,Myntra,T-Shirt,user_500,Accessories,4,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
2025-05-08 21:44:20.021343,Myntra,Hat,user_469,Accessories,4,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
2025-05-27 04:44:20.021343,Myntra,Jacket,user_401,Kidswear,4,Excellent customer service experience.,Positive,0.5719,Excellent customer service experience.,"Excellent, experience, customer, service"
2025-05-17 08:44:20.021343,Flipkart,Sunglasses,user_62,Women's Ethnic,4,Cheap finish on sleeves.,Neutral,0.0,Cheap finish on sleeves.,"Cheap, sleeves, finish"
2025-05-25 09:44:20.021343,Myntra,Dress,user_147,Women's Ethnic,4,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-13 15:44:20.021343,Amazon India,Handbag,user_228,Women's Ethnic,2,Good customer support!,Positive,0.7088,Good customer support!,"Good, support, customer"
2025-05-18 10:44:20.021343,AJIO,Wallet,user_455,Footwear,5,"Difficult to wear, poor design.",Negative,-0.6808,"Difficult to wear, poor design.","Difficult, wear, poor, design"
2025-05-08 08:44:20.021343,Amazon India,T-Shirt,user_375,Accessories,4,"Received used item, very unhappy.",Negative,-0.4754,"Received used item, very unhappy.","Received, item, unhappy"
2025-04-29 02:44:20.021343,Myntra,Hat,user_155,Accessories,3,Material feels premium and soft.,Neutral,0.0,Material feels premium and soft.,"Material, soft, feels, premium"
2025-05-17 15:44:20.021343,Myntra,Watch,user_477,Footwear,1,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-04-28 04:44:20.021343,Myntra,Jacket,user_364,Women's Ethnic,3,Durability is questionable after a week.,Negative,-0.296,Durability is questionable after a week.,"Durability, week, questionable"
2025-05-26 12:44:20.021343,Amazon India,Watch,user_64,Women's Ethnic,1,"Top-notch quality, highly recommended.",Positive,0.2716,"Top-notch quality, highly recommended.","Top-notch, quality, highly, recommended"
2025-05-14 11:44:20.021343,AJIO,Watch,user_197,Women's Ethnic,1,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-05-07 13:44:20.021343,AJIO,Hat,user_172,Men's Casual,5,"Received used item, very unhappy.",Negative,-0.4754,"Received used item, very unhappy.","Received, item, unhappy"
2025-05-25 19:44:20.021343,Myntra,T-Shirt,user_47,Footwear,3,Perfect summer outfit.,Positive,0.5719,Perfect summer outfit.,"Perfect, outfit, summer"
2025-05-06 22:44:20.021343,Amazon India,Wallet,user_175,Footwear,5,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-17 18:44:20.021343,AJIO,T-Shirt,user_395,Women's Ethnic,5,Completely different from image.,Neutral,0.0,Completely different from image.,"Completely, image"
2025-05-25 03:44:20.021343,AJIO,Sunglasses,user_90,Kidswear,1,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-15 12:44:20.021343,AJIO,Dress,user_251,Kidswear,3,"Stylish design, got compliments.",Positive,0.4019,"Stylish design, got compliments.","Stylish, design, compliments"
2025-05-21 02:44:20.021343,AJIO,Sunglasses,user_144,Women's Ethnic,3,Delivery was super fast and hassle-free.,Positive,0.5994,Delivery was super fast and hassle-free.,"Delivery, hassle-free, super, fast"
2025-05-25 04:44:20.021343,Flipkart,Sunglasses,user_23,Men's Casual,4,Material catches lint easily.,Positive,0.34,Material catches lint easily.,"Material, easily, catches, lint"
2025-05-26 20:44:20.021343,Myntra,Wallet,user_55,Women's Ethnic,3,Value for price is questionable.,Positive,0.0516,Value for price is questionable.,"questionable, price"
2025-05-16 11:44:20.021343,Amazon India,Jacket,user_373,Men's Casual,4,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-24 15:44:20.021343,Flipkart,Dress,user_23,Kidswear,4,Tight around the arms.,Neutral,0.0,Tight around the arms.,"Tight, arms"
2025-05-01 10:44:20.021343,Flipkart,Jeans,user_316,Accessories,1,Easy returns process.,Positive,0.4404,Easy returns process.,"Easy, process, returns"
2025-05-25 08:44:20.021343,Amazon India,Sneakers,user_454,Footwear,3,Uncomfortable and stiff fabric.,Negative,-0.3818,Uncomfortable and stiff fabric.,"Uncomfortable, fabric, stiff"
2025-05-11 23:44:20.021343,AJIO,Watch,user_354,Women's Ethnic,5,"Fit was perfect, really impressed!",Positive,0.8716,"Fit was perfect, really impressed!","Fit, perfect, impressed"
2025-05-08 04:44:20.021343,AJIO,Jeans,user_478,Accessories,4,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-18 17:44:20.021343,AJIO,Hat,user_31,Kidswear,4,Shiny finish looks cheap.,Neutral,0.0,Shiny finish looks cheap.,"Shiny, cheap, finish"
2025-05-02 00:44:20.021343,Myntra,Jacket,user_14,Accessories,5,Threads coming out of seams.,Neutral,0.0,Threads coming out of seams.,"Threads, seams, coming"
2025-05-24 04:44:20.021343,Amazon India,Watch,user_316,Women's Ethnic,3,Color was completely different from the picture.,Neutral,0.0,Color was completely different from the picture.,"Color, picture, completely"
2025-05-26 00:44:20.021343,Amazon India,T-Shirt,user_39,Kidswear,5,Perfect summer outfit.,Positive,0.5719,Perfect summer outfit.,"Perfect, outfit, summer"
2025-05-20 14:44:20.021343,Myntra,Hat,user_474,Footwear,2,Looks great but not comfortable.,Negative,-0.2507,Looks great but not comfortable.,"comfortable, great"
2025-05-26 18:44:20.021343,Amazon India,Wallet,user_368,Accessories,5,"Stylish design, got compliments.",Positive,0.4019,"Stylish design, got compliments.","Stylish, design, compliments"
2025-05-14 06:44:20.021343,Flipkart,Wallet,user_392,Accessories,2,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-05-15 12:44:20.021343,AJIO,Watch,user_213,Men's Casual,3,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-05 00:44:20.021343,Myntra,Jacket,user_17,Footwear,3,Not worth the money.,Negative,-0.1695,Not worth the money.,"money, worth"
2025-05-02 11:44:20.021343,Amazon India,Sunglasses,user_28,Kidswear,3,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-04-29 11:44:20.021343,AJIO,T-Shirt,user_348,Men's Casual,2,Delivery was late and packaging was damaged.,Negative,-0.4404,Delivery was late and packaging was damaged.,"Delivery, damaged, late, packaging"
2025-05-11 17:44:20.021343,Amazon India,Wallet,user_356,Footwear,5,Love the design and fabric combo.,Positive,0.6369,Love the design and fabric combo.,"Love, combo, design, fabric"
2025-05-13 18:44:20.021343,Flipkart,Watch,user_218,Men's Casual,3,Easy returns process.,Positive,0.4404,Easy returns process.,"Easy, process, returns"
2025-05-12 21:44:20.021343,Myntra,Sneakers,user_443,Accessories,2,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-21 01:44:20.021343,Flipkart,Jacket,user_459,Kidswear,3,Great value for money!,Positive,0.7777,Great value for money!,"Great, money"
2025-05-13 01:44:20.021343,Amazon India,Wallet,user_131,Footwear,3,Low-quality zip broke in a day.,Negative,-0.4215,Low-quality zip broke in a day.,"Low-quality, day, zip, broke"
2025-05-18 03:44:20.021343,Flipkart,Handbag,user_310,Kidswear,3,Too tight around the shoulders.,Neutral,0.0,Too tight around the shoulders.,"shoulders, tight"
2025-05-23 01:44:20.021343,Myntra,Jacket,user_468,Men's Casual,5,Strange chemical odor on arrival.,Negative,-0.2023,Strange chemical odor on arrival.,"Strange, arrival, chemical, odor"
2025-05-13 20:44:20.021343,Myntra,Watch,user_91,Accessories,3,Impressive design innovation.,Positive,0.7096,Impressive design innovation.,"Impressive, innovation, design"
2025-05-06 14:44:20.021343,Amazon India,Sunglasses,user_101,Accessories,1,Order was cancelled without notice.,Negative,-0.25,Order was cancelled without notice.,"Order, notice, cancelled"
2025-05-01 14:44:20.021343,Amazon India,Dress,user_432,Women's Ethnic,5,"Nice pattern, looks good with jeans.",Positive,0.6908,"Nice pattern, looks good with jeans.","Nice, pattern, jeans, good"
2025-05-23 03:44:20.021343,Amazon India,Wallet,user_470,Women's Ethnic,1,Very comfortable and true to size.,Positive,0.7688,Very comfortable and true to size.,"size, comfortable, true"
2025-05-13 08:44:20.021343,Myntra,Jeans,user_95,Women's Ethnic,3,Uncomfortable and stiff fabric.,Negative,-0.3818,Uncomfortable and stiff fabric.,"Uncomfortable, fabric, stiff"
2025-05-20 15:44:20.021343,Myntra,Jeans,user_197,Footwear,4,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-05-14 16:44:20.021343,Flipkart,Sunglasses,user_13,Footwear,1,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-05-13 06:44:20.021343,AJIO,Hat,user_325,Men's Casual,1,"Stylish design, got compliments.",Positive,0.4019,"Stylish design, got compliments.","Stylish, design, compliments"
2025-05-21 07:44:20.021343,Flipkart,Watch,user_41,Accessories,3,Amazing fit and comfortable all day.,Positive,0.8625,Amazing fit and comfortable all day.,"Amazing, day, fit, comfortable"
2025-05-03 23:44:20.021343,Amazon India,T-Shirt,user_156,Accessories,5,Fabric tore within two wears.,Neutral,0.0,Fabric tore within two wears.,"Fabric, wears, tore"
2025-04-30 16:44:20.021343,AJIO,T-Shirt,user_240,Men's Casual,3,Wrong item sent.,Negative,-0.4767,Wrong item sent.,"Wrong, item"
2025-05-08 14:44:20.021343,Amazon India,Hat,user_314,Women's Ethnic,5,Great value for money!,Positive,0.7777,Great value for money!,"Great, money"
2025-05-02 06:44:20.021343,Amazon India,T-Shirt,user_281,Footwear,2,Excellent customer service experience.,Positive,0.5719,Excellent customer service experience.,"Excellent, experience, customer, service"
2025-05-06 22:44:20.021343,Myntra,Dress,user_498,Men's Casual,4,"Battery backup is amazing, highly recommend.",Positive,0.7645,"Battery backup is amazing, highly recommend.","Battery, amazing, highly, recommend, backup"
2025-05-22 13:44:20.021343,Flipkart,Sunglasses,user_384,Footwear,5,"Top-notch quality, highly recommended.",Positive,0.2716,"Top-notch quality, highly recommended.","Top-notch, quality, highly, recommended"
2025-05-12 08:44:20.021343,Myntra,Sneakers,user_107,Accessories,1,Not worth the money.,Negative,-0.1695,Not worth the money.,"money, worth"
